title,description,url,published_date,publisher,keyword,bank,sector,text_for_sentiment,sentiment_compound,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,source,collected_at
"Kotak Bank Q1 Preview: Healthy loan growth to drive NII, margins likely to compress - Moneycontrol","Kotak Bank Q1 Preview: Healthy loan growth to drive NII, margins likely to compress  Moneycontrol",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQaXgwbGJsNE9jWEV1STFMNDJtaDN3cnhaZzdFSDlRWjl2TGRpcG5vU01HX0p1aDhnaVhlUkNyTzRTV0c5M2tJRkowaVRQNHplU01TQ1V0RkhDSmdFMC13Szd4anp3cTJQbTY4a2tkbWx3WmtYOVF5ODdjanFIYlBFcWZmdzZFVVQ0RVc3UFRBQVVfcDBhX2xJQ2NQT1NCOEVuRkRhbkJKWGJyaEVjVVI5NjFIZUVMNmV4Z0NrazdXYUxMeDJZS25nV2ItZkxKVlAwT25lU3dSV2pIZ3F4dTVKZ9IB5gFBVV95cUxOLWdOc2ZSejRpQVZYdzY3dXgxd2s2UEd5S01EQ2xkelpNNTIzY3l4YklhQ0JtcFNXSV8ySzZncm43d2NmNk1fSmR3Rll0NjltakdjeVRzV0QwRU9ES1QxX2ExdUdEMy1aQ2RfdUliX1FNYTllVmtPT3NjSm81NDZDVFV0WjgyUGpveGxMb0NQX1VUQUdMRU8tUUlfd3NfTjlwV0hRTmVmeGtwZG9HOEd2Wkt3WkN6eDBqNUNxM0hXaXZVTXJ2N2JNREc4LTZ4ZGluQ3RPOGlPaXRDUFhlUVZQY3owMGx1UQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Thu, 24 Jul 2025 07:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Bank Q1 Preview: Healthy loan growth to drive NII, margins likely to compress - Moneycontrol Kotak Bank Q1 Preview: Healthy loan growth to drive NII, margins likely to compress  Moneycontrol",0.8625,0.282,0.718,0.0,positive,GNews,2025-12-09 13:45:54
India’s banking giant launches investment funds in UAE: Check the details here! - Times of India,India’s banking giant launches investment funds in UAE: Check the details here!  Times of India,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQbmlnUHJVWElvWWw4SVZZd2ZscDNLOFVIYWJzdHd5WVJKQk4yRnNWUGZ5S3FJLWw2NVRaSDR6NHNvSUZ3OHNrRE1zQ19Ec2NYMHVvb3JVVUhVbk03MEVoTktoSG4xWllKR2tGOVZwdUhlWUM1czNHcThnWGEydk51VjZrYlNyX3NfUnVhLUVnQTJsWlVjNmdtdzB3cmlDdlV3ZUtZY0R6ODJDS1g4dWRqNDZEZVd4ZE9PSHZ0aWpFT0FyTUQ0WFpNdS1jYkRENjliUl9tV2hITHJoTVVUSGUxMEY5dlVKMXFQYUpQetIB8gFBVV95cUxPVDBKWnpmQldKY1RlOG5YVDl4bEYzYVhlR2ViZFZ4MlZvaGs4anBLMkU1WHJLNlNSdnh0TkYwcHBwLW1EYnlYQ0tYSGs3Mk9KWkRfZUNKM25WN0h3VWpkTWhOMmZUUk1kYXJzeGpXb3VxMTZlOFVlOVFBNk5tZEdHdHJVUDBaQ09UVWNvLXFKT3pkb0lNYlBDcmtaRlFUUFBJbXJmWl96aC1lLXVfUjR4WE5rMzY0WmlUSDR4dDhFSVNQRllEUjVGa0NFb21TNzNxRk10ZmtHUF9mNEE0a1hjNUdTbTR2RFlVdVFSWjdIWG0wQQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 18 Aug 2025 07:00:00 GMT",Times of India,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,India’s banking giant launches investment funds in UAE: Check the details here! - Times of India India’s banking giant launches investment funds in UAE: Check the details here!  Times of India,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
How Uday Kotak built a bank on ₹30 lakh: The untold startup story behind Kotak Mahindra Bank - CNBC TV18,How Uday Kotak built a bank on ₹30 lakh: The untold startup story behind Kotak Mahindra Bank  CNBC TV18,https://news.google.com/rss/articles/CBMioAFBVV95cUxNZWp6UEJDY0o1RWI5SkR3WllDOG1hVWtXWk5KcVNhM2p3c0J6OTlDdVJ1SzZQcmhFdk1FemNrNm9DVkJlQWgxMXp0WmRVLURsRWRSS0d2MWVZTFJOSDB4MFludHRsdUtoTnVKQlpJVU9nVVZxT3MzVGFxblBiMHdMUDRyYzVyR1RVYXc4alV0dTd5amdDUkpaTUwzVTlWdkR30gGmAUFVX3lxTE1WOTMxdGlFNWZvR0IxZXBRdXdZTDRGbXB1dzgxTVpTMllYdTJaSmk2NlRNY3RQamF5RlZISW90dVFIaUhTdGZvUzRUY3lQN2lzcnBxM2ZrVEx5VGlYUV9MSG9hQjIwU3hsOHRIREY5UUdKV1ZVMm9lMlI2OUdxTzRaaFhfT2RLSE5vNklDWHo0QjFmenFrYnJuTWMxS0QzZE05Tjg4aWc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,How Uday Kotak built a bank on ₹30 lakh: The untold startup story behind Kotak Mahindra Bank - CNBC TV18 How Uday Kotak built a bank on ₹30 lakh: The untold startup story behind Kotak Mahindra Bank  CNBC TV18,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra secures UAE license for offering investment services - CNBC TV18,Kotak Mahindra secures UAE license for offering investment services  CNBC TV18,https://news.google.com/rss/articles/CBMi9AFBVV95cUxOTm9ycUNVeDFkdXpEODcyYjlPbi15QUx5akZYXzB5WFFyUTJ3bVA2Z0RVUnQyaGJaSXhsdlpTR2NFZV9FakNCbGdYTlFBcWVtS3YwRVZNcE5IQ2VqT0Nld3liblkzRnpFU25GNUNFRzhvRnRJclFsUHRrN2lKZmNwWW9vbWE3LVFSeGhDY2Zzd1VsdWIzZ2dialhpM1hxWklvQ3Vjc2FlMEZBN2dRY3ZZNk45WUZ0U2luRWVMajh3dVZ4UzBRVTBoNkRETHducnJiTFlWaG8xdGZKcFgwMlpNTE04QV9uR1pjdEFfTzRmZl9PNjhk0gH6AUFVX3lxTE93R1NRTWZtZWtuU2t1NVdKelBTdG9zLVRsdG5FbGFPTGNSSzB2R3ppQm82OHQwVTR1c1lvRks1S3NqR2lzMUR4dWk5cmJoblQ1dmUwVWx0a0V0SnRTM3NIUkY2ZllyT3pPMzZQNUowRnFUV0o0R1RXV2RNSUxkSk16Z05SaW1zaGtKUlp3czRwbDNFUEVsN1gtNjFHYnhlc3k3LUhDWHV5d3ktZHZhS2kxeUd3aHVEaFhiVHp6SnpyOVBTM0JCUXFHdC0tLUdIN29OdkVkcWFWNEM5bjNsTy1vN3hVenhIMFRZN2VPempJTG10YU96M2E3dXc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 18 Aug 2025 07:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra secures UAE license for offering investment services - CNBC TV18 Kotak Mahindra secures UAE license for offering investment services  CNBC TV18,0.5574,0.18,0.82,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Is Still A Buy For Motilal Oswal Despite Weak Q1, Revises Target Price — Heres Why - NDTV Profit","Kotak Mahindra Bank Is Still A Buy For Motilal Oswal Despite Weak Q1, Revises Target Price — Heres Why  NDTV Profit",https://news.google.com/rss/articles/CBMi2wFBVV95cUxOZFJ0MmJrT0kwN3A3aG1LUzZHbm1iM2JJWmpRZnVrYUdSb3BvRjBnb3ZNdGI4SWljYklUNUMtNl9iajc2ejBxaVJ1NWxxamhFLTJ6ZnNCd2F4bk84ZXFyUDZxRTAzTXdtd2o3b29ZZ3BaTEFtUVpnWFJzUUVMY3FlaElaSzlaUEw3bXNzYjA3WWFjUGpkUExFTXZ5QUVZWlIyU0g2TVhMU1RfQm9nZFRQZHloWDJCZllOQzFwSDQ4SjExbW4taGRsMXAtQjVualVoSVhnMmFZZmVEdjTSAeABQVVfeXFMT0N6Y0s0LUVBRGEzNlFjYldqVEJQZ21Ld1pkbGo2anY1aXJjV01HdnJWek02NkJPbEpWekVQLU9ERG1xd2d0YUdranQwa1g0d3hRUWFmWTFmdEd6Zi1KLXI4VWh4TjJEeDI4ekJ1aDkyT3BDTXl1RTQyUDMyMTlsWW1LYnFIZUcxSUU5TjZTZmk2ZV91U2ZqbmczeXFsWGNXLTJxc3RyUXNlYkRhdzBUNTY0UjFPQXRIckhNd2ZqVjJnTkhVU2ZMNkRWVkNPeVRIeWdDUW5rSVViSFVKaUE3Zmo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 28 Jul 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Is Still A Buy For Motilal Oswal Despite Weak Q1, Revises Target Price — Heres Why - NDTV Profit Kotak Mahindra Bank Is Still A Buy For Motilal Oswal Despite Weak Q1, Revises Target Price — Heres Why  NDTV Profit",0.8629,0.214,0.786,0.0,positive,GNews,2025-12-09 13:45:54
Should you buy Kotak Mahindra Bank after the Q1 shocker? - BusinessLine,Should you buy Kotak Mahindra Bank after the Q1 shocker?  BusinessLine,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNeTBtSk5IQm1GRVZNVjJQUlczTVl6d1d1d09abENYbnU3TFF2S0EwQWtSZnJQQ2EzWHQ3bW9mWm56WDU2NmRPWUMtb2RsNGx3ZEduOXdabzZyS2pWVTIzdGNQWUVaeHNZUi14RHpCeDV6dXJjc0JlUlR1anNjVmU4aURwc1ZWTkVDT2dNY1NKamNwa3QzVVkxOTk0Q3lhWll1SDR3S0h4clRGQ0QxWGVPV0JUWFg4UEgtUGRmR0dNbEdOMDB2SnJYeHBuRGdlVzRjRHE0YThZWDFnLWtleTkwS1NpZlp1LWhiYzZn0gHyAUFVX3lxTFBrNU9DYktLU2d2SzB1cVFfQy1OZkxnUFlXemZROERNTG5La2dDUE9mbjRTUEFGTDZqc2NSRkR1VGRIcnZVbzd1ZzhySXBHdUs2Wk95bUhVcFh1ZTBSVklPaENfQ3ZZR2pSSnlwSmlLdW1BTFBfUFdlbjNVYlk0b2dJaHFaR1h2bVV2d1BFQjBsNG1faExNZkVqdkRYZnd5eXEzaXVqRkN2dTBtbEkzcVFyQk1mR0ZKQ01uLVU1cGJXVmZoZUlsd0R0emNWQ2ZWVG5YTUliNmRBRTNzU3VQLXNjdUZ0M1FXcmRoM3hkXy1pYnVn?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 02 Aug 2025 07:00:00 GMT",BusinessLine,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Should you buy Kotak Mahindra Bank after the Q1 shocker? - BusinessLine Should you buy Kotak Mahindra Bank after the Q1 shocker?  BusinessLine,-0.3736,0.0,0.855,0.145,negative,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank to discuss share split proposal at board meeting on November 21, 2025 - Fortune India","Kotak Mahindra Bank to discuss share split proposal at board meeting on November 21, 2025  Fortune India",https://news.google.com/rss/articles/CBMi4wFBVV95cUxPZFRsbFNuLUdacVJKRmhBU05wSW9rS3B4bVlnM19iUGt0aWVwazRWZjFOZFpaQWpTbnQ3SUdrdEtMT3VKNGhkZzNEdmZtVFRWN211US1WVjBHeWJXVmJLWlktVlp3TWI0YVpqZnAxMHJDWkJSd2VqTXVyWnNwXzZzbEZabkxvSWdCNmlrOTVnSHNKYmVYUWhHVURCS2t3ZmJJTVRKTXVXTmNzV3Q5aDg1OThlS1NnekpFQU5XcV9ySzhHZVJFdkNEbFotVmxSTEMwaloxb2twbkdrRjJOUWtORE5wVdIB8AFBVV95cUxQd1YyakhzX1pyRzBBeXZjMXQ5WkNYZHExeTQ2dHlRY09oNVR5aWJCN1lOU1NybXJWY1BNcHdYYzVQNDBkMVFhamVCM2pNejZrQ0d1cEpkNGV2WXdEclo5QlBDZUpjWnFfNWxHYUhhcVRIemUwbEZiYmdDZUZhTnkwaWlSSHZMSWJ5Y3BxNko4MjgtSF9hTnEtemJwYWQ4UWh5WnFEb3h0NmNVYlltYmpqVkRCODh3UG02ZzRyUEU1Z3IwdW1YTGF5ckRjRFdPaUdjbGNaSXNLS0NhOVRaeDNTWjVqOWlGNHg5WGlpeTBfSFk?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",Fortune India,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank to discuss share split proposal at board meeting on November 21, 2025 - Fortune India Kotak Mahindra Bank to discuss share split proposal at board meeting on November 21, 2025  Fortune India",0.5267,0.118,0.882,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank to consider stock split on November 21. Check details - The Economic Times,Kotak Mahindra Bank to consider stock split on November 21. Check details  The Economic Times,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNeHQxdXFBcTVYTTR5S1MyaHlpU1oxM09UcThYZXVuOGEwN09tYWhBZlAxdjVacnNaSl9uYnlrYUxia0w5Wmg1T0NoZEl6SVZYUVhoeWpGOEp5c1UzQVRyeHhzRFdMVDZUend1ZzJBOVdhLXp1TWlLazZVOC15eENXeWg4dTNRWjllb0cxM1lOT0J4U2J2MDJEalk4OFRvS3NPZS1Oc1NtclZWNDV3bnl4WFlZeHI2c0llSTFYQ09jNFpSdjA0ME1obEJ6eXE1MVczaV9xUEN3MkZObThZSTBn0gHkAUFVX3lxTE5hUDN4YnRHTUlmcWpCVmdwOVN3VzVLMElfYWZsb3IwMzZ2MndrOHpFekRFbGdyQ3U1ZTNqYzBCZkFVXzN6SHpkNWN1c1ltSGhQekxaaV9IdXNHanJCSi0zdWZ4cUV0S0tXd0ZRRUQ2THpJaWRVWlJOcF8xSDFDMGtOeXdaLU9aSVhoa052Y2d5RVQ3bXQyR0kzNVRRN1F4U0o1aHYtRnhkN1NIUXRYZ2F2MEwyY3BUUjZYOTJGVFZRa0h5OVlQdjg4ZHlPWG5tdnVwMnByMVktZEl3Z0RyRzdfYmViMw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",The Economic Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank to consider stock split on November 21. Check details - The Economic Times Kotak Mahindra Bank to consider stock split on November 21. Check details  The Economic Times,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Bank of Baroda, Kotak Bank report Q1 results: How to trade these bank stocks now? - livemint.com","Bank of Baroda, Kotak Bank report Q1 results: How to trade these bank stocks now?  livemint.com",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNZU9VNVp1S2ltUExXV2JxcHIxX3RLTW0zT3FORFZkUXVLLUNKRWI5eU5QVGNraGtzSXl3V2ZMWDY2aFczNnhTTVM3RHJjTWdBZWVHQVJZTjZCaGZmbzNaZHR3a1dVZkFPWElneVdIZWViTWE1RVJrNjg3WHdqYW9hQTI4aS13RTMxN3dSQkFsTHdGeUN3MHBuMHhjcVVFdEJ0Uk51NlM2S2tRN3VoTEZUY3lLZVdZVXA0bUk3cHFGcEhQUFZzaEdjQ1FxU0NreXlQejhEaUtPcDFJSWlOeFVMedIB5gFBVV95cUxPMC10Y2YxWVVNeHdUZkNxR3FqdWNXanloLVJ4NDBTLW9LcVFzcURuNnd2dWFUQlNrV0o4YmM1UGVOMko0b1N0UTJ1SDZlN2tLUW9PSVlNdTIwUEtINVFhNTN6V252c0NqVmxWVlc3WE40Y1JTUEhGLXBWcFpwUG9meUJlRWlucVVkUU94RW9ZSE1ZcWRHR2pPeUdzR0M1OWN2bTIzMl8zX2Q4ZEZuSjZTVXNqUkNUS3BoVk15Q3h1RTFXVVV5ZVRhQzdFVHEzT3dmTmRUQUVFZXNnZTZTLTNlS1RlRThpZw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 29 Jul 2025 07:00:00 GMT",livemint.com,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Bank of Baroda, Kotak Bank report Q1 results: How to trade these bank stocks now? - livemint.com Bank of Baroda, Kotak Bank report Q1 results: How to trade these bank stocks now?  livemint.com",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q1 Results: Net profit declines 7% to Rs 3,282 crore - Moneycontrol","Kotak Mahindra Bank Q1 Results: Net profit declines 7% to Rs 3,282 crore  Moneycontrol",https://news.google.com/rss/articles/CBMiygFBVV95cUxPRDNyYTlpT1RNcjRlTF92TmI4ZGlBQ3VXX21wbXpYRXB0QTdsV05qXzZtOUhKTG84Y3pLUnZsZ2Z1ekh2bjVyY05kWjhXdV9NY2hkak4xX2RKRWdOQ0ZhQ3pVLUF3MDFkcVJFcmRJZk1oQVNvbU1nSWR1REJscFRLR3dMWGNjNUlYZGF5ZzdUbGZMYTZPRk05SHdCZkktOE5xbFFvUEVaMjVmdk1hckcwbnNxSy1Ibk4yRWZNSTRDTUJfY2xBR0lRWmRB0gHPAUFVX3lxTE5yUlpETlVwUXZWOW84U3Y1ZW0tQVRlaGxRcTNhVlZtUUxtUFU4ZDF3aUxxQmJUY25abFpuUU9MdTRPVmU5Rm5qUHFqMFAwMV9sR3Y0eFV2ZjV5U01nM1RfQXJobEduRGVLWXYyNkJfam9Ya0FmdHZGQzhtWndXTWFmVnliaVhSUkhvWFU3WmQ3ZHhubWo1UUdHeXRsLU5lUngwWlpteVQ4eVdKb0RzMVlWcC1rS0FsRW1TLXZna0w2bVd4aHIzV19RS2JuczFEUQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 26 Jul 2025 07:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q1 Results: Net profit declines 7% to Rs 3,282 crore - Moneycontrol Kotak Mahindra Bank Q1 Results: Net profit declines 7% to Rs 3,282 crore  Moneycontrol",0.7003,0.177,0.823,0.0,positive,GNews,2025-12-09 13:45:54
"Morgan Stanley bets on Kotak Mahindra Bank, expects shares to jump 31% - CNBC TV18","Morgan Stanley bets on Kotak Mahindra Bank, expects shares to jump 31%  CNBC TV18",https://news.google.com/rss/articles/CBMivgFBVV95cUxPLVpfaDVTVklVUkM1SzQtdzZOYXMzTHFLQ3dGTnowMmJGS29tLTVkc3FCck5sQ0d6SU1XUGt1VjNFeGUtNlVaNXJDNFZCMjJENG1EdnZZNGxwMEpYUGQ4eW12ZDJDZnE5STU3cjc2alFIdWFvdjFOY0o2X3RuQ2huMUJDSUdHZ0YyQldQX2N0MkRBMHJ4MDVWdDNkdXZtVjc5NnpIdkhvd2Fxck9oMjd5bjNqRnNOM3JPSnlqU3Jn0gHDAUFVX3lxTE5WOGU0ZjFUSFpUMnZkQW12XzhvdUN0TzF2dER6dENKby0xMlpKYjd5UFZqNF9DaU1HbUdSWG0tMjVCTWF0S2U0X0NNZXo2cEJTMjBPaW1ZNTVxMU84MVFiRnAxUWxlWFJGeFI1YUx0dndGMmhZTmhvbFJHTFVMSExFcVE3UjlhaGJSNGpZZnJqcmRrMjhMYS01VDR3RW56c3VlaDFjblFRR1BkYjFSbFhKdWx1SG0tb1I1R1pFeXN3NWZ1Yw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 30 Sep 2025 07:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Morgan Stanley bets on Kotak Mahindra Bank, expects shares to jump 31% - CNBC TV18 Morgan Stanley bets on Kotak Mahindra Bank, expects shares to jump 31%  CNBC TV18",0.5267,0.14,0.86,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q1 results: Profit drops 7% to ₹3,282; NII up 6% - Fortune India","Kotak Mahindra Bank Q1 results: Profit drops 7% to ₹3,282; NII up 6%  Fortune India",https://news.google.com/rss/articles/CBMisgFBVV95cUxQYU80ZWxsSGQ4cjVudWt4WUhMWHhmX3AzbGFzdkxpRWNub1Q3YWVwTFludGVOYzlFVndVcjNPVDUtb3BYV2ZFbEdCRjJlb2xVN21aZmpnYWJzbDZydjhaQ1p4b0NSNmVBRzZwc1VZUXE0UVRLeWVBOWFybmtidWxFOS1EMmM0RWk3TTJVRU5ROGREVmxKUE1CY0gtdHdab3E5Nkt3anR5MjZIUm5PMGhhVEln0gG_AUFVX3lxTFBWcnFDalJHOHh4N1E1TFR2V3hsWE1Wdk1IYWZIaXdKcDhQUE1WbWZjWXU1U2RFeWxSZ3R0MUozQzc3M0F3SE1vZEN4RDl5bkMtMlRJeFlxYW9ZMExZaVRHUUl2MzdNNmtsWmU5eDVaLVJjc1ZxS0pONlNWVnBwdnEzN0IxQ2pyWHp2cTBtMl9iZjBsdmJDN1BycC1jbUt2Z3lTWGFLRmRLblI4TGdieVloQ0ZqVDIxNWRWZlFJVFlz?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 26 Jul 2025 07:00:00 GMT",Fortune India,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q1 results: Profit drops 7% to ₹3,282; NII up 6% - Fortune India Kotak Mahindra Bank Q1 results: Profit drops 7% to ₹3,282; NII up 6%  Fortune India",0.7003,0.167,0.833,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra unit secures UAE licence to sell funds to retail investors - Moneycontrol,Kotak Mahindra unit secures UAE licence to sell funds to retail investors  Moneycontrol,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPbFE2ZkhHWUxsamxqUGpLZDcwdk5GY1Ezb2RGVV9QRUd1LUczLUpGU2hMRlZVeV82NFVLc1pZVnMzVTNpZXpHME11TEE4N1pPWWtWMEd2V3d2VWtMTlpzZF9IeVhmRTVPNms2ZFFqUHVqMGxCZVY5WDFYV1c4X3VQWkhad21xeE5XTUJvbnZqQ1JFbUh1cmM4WWNQVVFsVEVHUi05b3d2VWJGZE1WZ3dzREk3cWdma2FmdndkSGhJMUNpZHVzRXltcEZzemV4a0ZTbll2ZNIB2gFBVV95cUxQV0hsT3pCUVZDTlluNmFYUjQtbVdKYVVDUHIxV0xyVkloMG9hYTlXZ2ZlUTJwbkFFbnBRTjFGOWJvSFdlQXkzc0ZxN3BlZFBDOVM4MTg3RG9MeHBNdXdNTzA4bVFsa3ZCdF9MdHNrNm1TakNSN0tGVDBCRlpsd2ItelAwampCdEpmSW4wRE9HLTZ1ZlU1b0Q3VXM5LW9xVl9FZjJDQUdybU5pXzhvOXhsT3U2MWJhY3JOWDlNUnhRSzZHVkR2akpkWlFSd3FHdHlYMGhHNzhBcWZqQQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 18 Aug 2025 07:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra unit secures UAE licence to sell funds to retail investors - Moneycontrol Kotak Mahindra unit secures UAE licence to sell funds to retail investors  Moneycontrol,0.5574,0.155,0.845,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank Adjusts Valuation Grade Amidst Competitive Banking Landscape - Markets Mojo,Kotak Mahindra Bank Adjusts Valuation Grade Amidst Competitive Banking Landscape  Markets Mojo,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNTEE4dkU2cTFOUUJNb0d6VV9HVllVZEtlRGQzakU5OUNQT0VTSlpacWxpeWdYUERaczB4ZFZtOU1RXy1TbW03OXM4cVJ4T2RmNUY5QWdJZDRQbkJYSlZOd0g3T3hPWDRtUG1nS0VxNkJiY0ozNGN1QnpGQ1BnNGt3Vy1Xa3BlWUY3QnM4OFpTdVF5a3MzdGtfVmY4VVlkMjdlTmdTRVM2a2ZPSzZLLVpaYnplbU1Tc1JFbGJoRmNldHRha3NNN2Y5MDFwZmJQSlRMZTFGcQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 28 Oct 2025 02:47:29 GMT",Markets Mojo,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Adjusts Valuation Grade Amidst Competitive Banking Landscape - Markets Mojo Kotak Mahindra Bank Adjusts Valuation Grade Amidst Competitive Banking Landscape  Markets Mojo,0.34,0.129,0.871,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank emerges as frontrunner in IDBI Bank stake sale - Moneycontrol,Kotak Mahindra Bank emerges as frontrunner in IDBI Bank stake sale  Moneycontrol,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTGU5YjhtckV5dHNUYWxJaHowbjd3TzJCSW5MX2NpTS1fN2hwbWJIS0ZRTXpZUmR1RWc1Nl9ib2pmNWlVS2FvZ0xxazNvbWtJaFpkLWZpRmppMGctOUhnZEZncG1LYUJQQll3d1VSMmt4NkVSWWlmQzFXVkd6a3hISE02dkZhT3draVRnWDR2VmtBWVVyQzlYZi1LWEpKbnR1WkdiOXp6NThXSzBEWFh2cUZwVnRSUE9SRDFtRjRQenLSAcYBQVVfeXFMT3AzZGx1VXJTNDRnQ2pMMzl6TGtIX1BDNmNFZ3NtOHNuWk8tTm8xRkt3TDhjMGYxOHk0RkptYTNoaGc1Qk9tR3h0SWMxZE9TVlFneTVrb1dRRjR6UU1QWXFKZF9RU2dLZTZjX1JESklTTkN1aEoySzlmMG5RN29OY2dONWNIbjNxWVg1R0lmRFBUbjExTVdaVTc4VmpoQnpaN0lrUUJWRmYzam5IX3prcU9vOWRCbFJkdVZYNWJaTHhrUFoyTE5n?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 22 Nov 2025 08:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank emerges as frontrunner in IDBI Bank stake sale - Moneycontrol Kotak Mahindra Bank emerges as frontrunner in IDBI Bank stake sale  Moneycontrol,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
